"","subnum","exfit_ahip_run1","exfit_ahip_run2","exfit_ahip_run3","exfit_ahip_run4","exfit_ahip_avg","protfit_ahip_run1","protfit_ahip_run2","protfit_ahip_run3","protfit_ahip_run4","protfit_ahip_avg","exfit_mofc_run1","exfit_mofc_run2","exfit_mofc_run3","exfit_mofc_run4","exfit_mofc_avg","protfit_mofc_run1","protfit_mofc_run2","protfit_mofc_run3","protfit_mofc_run4","protfit_mofc_avg","exfit_phip_run1","exfit_phip_run2","exfit_phip_run3","exfit_phip_run4","exfit_phip_avg","protfit_phip_run1","protfit_phip_run2","protfit_phip_run3","protfit_phip_run4","protfit_phip_avg"
"1",201,0.242314048982679,-0.778909874194127,0.26590148768737,0.129285944028974,-0.0353520983737761,0.0528105954642094,0.287521849025695,0.130882584321464,-0.593066549088125,-0.030462880069189,0.103982203513071,-0.831048485466685,0.597937201158863,0.362736479018119,0.0584018495558419,0.394149795576809,-0.0323261202882609,-0.354051134546667,-0.679627660713988,-0.167963779993027,0.216530014264223,-0.441989562041591,0.315266937149922,-0.102038308280775,-0.00305772972705537,0.322034914685984,0.0848442365660636,-0.0345199468604622,-0.461415539487511,-0.0222640837739814
"2",202,-0.279645591440496,0.567002811426343,-0.656904531334664,-1.32322772359354,-0.42319375873559,-0.136608356270578,-0.326189068456105,-0.0124752520234398,0.393529388009766,-0.0204358221850891,-0.289810703999587,0.403827703526839,0.12557858705924,-0.616113078819474,-0.0941293730582455,-0.0111660129649752,-0.208302690992998,0.249023743895872,-0.143201987498973,-0.0284117368902683,-0.576428924306711,0.246659789109541,-0.263440884813557,-1.02139858903211,-0.403652152260709,-0.559399901628347,-0.30470080382856,-0.133008669043759,0.248965413424594,-0.187035990269018
"3",203,-0.807168505218449,-0.378689449857233,-0.0637181913771483,-0.0348311485859782,-0.321101823759702,-0.325039475895669,-0.589197228561374,0.153836058263934,-0.127422351263388,-0.221955749364124,-0.349243998495994,-1.08543992437466,0.517669686096675,0.368577652732149,-0.137109146010458,-0.153324895632663,-1.06067526022499,0.0661773302040814,-0.60662413723307,-0.438611740721661,-0.467557919896272,-0.563497453164915,-0.11361348446764,-0.109064480815247,-0.313433334586019,-0.364276536634479,-0.559619831978791,0.0045055811011209,-0.219078309235559,-0.284617274186927
"4",204,0.00251476511116466,-0.691810161027791,-0.0200697787670831,0.245136096168376,-0.116057269628833,0.583428631330812,0.787543403930527,-0.148301014453044,-0.0575329879424201,0.291284508216469,-0.387108225599126,-0.548559756614909,-0.379667766034883,0.483390929247382,-0.207986204750384,0.634829308005371,0.487619017639021,-0.576328539439184,-0.367878745563135,0.044560260160518,-0.497516447128803,-0.244643246447851,-0.133835356533921,-0.122113310593161,-0.249527090175934,0.460478864171925,0.533178425863803,-0.121284281735321,-0.739682719144559,0.0331725722889619
"5",205,-0.360534221685445,-0.0984910950060126,0.636540696440271,0.479032275970878,0.164136913929923,0.333520273670645,-0.722137999099619,0.0332459249302743,-0.208602040262393,-0.140993460190273,-0.0682941330541439,-0.143077946955497,0.708731540111655,0.213947175955621,0.177826659014409,0.400252724394444,-0.291909404573557,-0.00939834109482356,0.289581913352332,0.0971317230195989,-0.525650654893297,0.0755371534505169,0.485701295028617,0.117934965168697,0.0383806896886334,0.634123220161528,-0.327711465210849,0.139938749391043,0.215326648486615,0.165419288207084
"6",206,0.0793572047361132,0.301847810817415,1.07382188541957,-1.09903028803189,0.0889991532353026,0.00286573385072255,0.936892554326447,-0.0504272562110236,0.252312803376728,0.285410958835718,-0.131972543960176,0.531292492271353,1.19864050590023,-1.26715633755227,0.0827010291647856,0.328586482318104,1.13366378367983,0.42650309607567,0.288676526201362,0.544357472068742,-0.0878872317923674,-0.0837876031690757,0.857479170975649,-0.848467777964302,-0.040665860487524,0.0452139481782376,0.642479379920557,0.236012666003382,-0.327175187176623,0.149132701731388
"7",207,0.286135754693887,-0.147512404221122,0.216552502800455,-0.152215554881369,0.0507400745979627,-0.252429950099807,0.313101726688433,0.282305163989217,0.114297413805103,0.114318588595737,0.175743698877641,-0.202673445918178,-0.0927978464024997,-0.566648721626454,-0.171594078767372,-0.187166388316978,0.435148947280248,-0.143183002188779,0.660125387721186,0.191231236123919,-0.0359677691085294,-0.198814939700556,0.502181823781208,-1.05835867184661,-0.197739889218621,0.15873383303922,0.20829165500467,-0.155308727543831,0.842829286267347,0.263636511691851
"8",208,1.14041389652352,0.801705877323007,0.482321246537448,-0.329103509736396,0.523834377661895,-0.891487705635302,-0.234375251304608,-0.593843080603784,-0.0415430848532871,-0.440312280599245,0.691669313059328,0.517972305281658,0.0456252833751816,-0.511897417464755,0.185842371062853,-0.520645361281543,0.000311225107688468,0.074668560950006,-0.0817579679293059,-0.131855885788289,0.476575393029268,1.08360768983064,0.397074131664378,-0.209302669995345,0.436988636132235,-0.706454910922597,-0.452875725492156,-0.817564128477686,-0.362520111787574,-0.584853719170003
"9",209,-0.837488750487309,0.236783589584403,0.118740357966879,-0.186701239267683,-0.167166510550927,0.768611251403698,-0.21505580848993,-0.643466086891316,-0.0820005608577731,-0.0429778012088301,-0.678619032210835,-0.311521278160339,-0.194634962156097,-0.10595744042348,-0.322683178237688,0.322817545146172,0.140634160313911,-0.525392614089104,0.415752816743841,0.088452977028705,-0.236389280989976,0.445495128038707,0.374515783019202,0.0441355366551617,0.156939291680774,-0.17688407419114,-0.599068115035137,-0.441932629184116,-0.0305091916397271,-0.31209850251253
"10",210,-0.726468775384735,0.153511147265572,0.705724583396784,0.226717198134553,0.0898710383530433,0.449499246209163,0.478071487881552,0.332255775162527,0.865510411501993,0.531334230188809,-0.931682529987062,0.35337514167769,0.136955612680587,-0.000881974645809346,-0.110558437568649,0.81181397581112,-0.352515321389621,0.229682509468209,0.771844334714442,0.365206374651037,-1.02488754108758,0.187537310582267,0.529380586439671,-0.355364019727816,-0.165833415948364,0.696871397354602,-0.0826040519792599,0.0883626860553405,0.897830829727685,0.400115215289592
"11",211,0.287892200459149,-0.549958889525385,0.7741536829911,0.483951164029114,0.249009539488494,-0.302111981853888,0.56081060954998,-0.762763317174281,-0.484260147898713,-0.247081209344225,0.282364206622834,-0.854491241509373,0.199240028162448,0.583712124805698,0.0527062795204019,-0.307442877884938,0.850252854364974,-0.215354794926057,-0.589553050075066,-0.0655244671302719,0.0381646604191298,0.0369178896101118,0.961739009966602,0.25751177434312,0.323583333584741,-0.0315889755257805,-0.00440674177264474,-0.941706475248368,-0.253078203552179,-0.307695099024743
"12",212,-0.443446420802287,0.206024477256662,-0.455430305929792,0.250293012049669,-0.110639809356437,0.691523285636084,0.300753695358938,0.257720448352453,-0.169699727298533,0.270074425512235,0.249877592585339,-0.627881625754391,-0.710453584708973,0.62812751340953,-0.115082526117124,0.55928282116069,0.603085020078891,1.11190777518492,-0.0851357147633657,0.547284975415284,-0.115011041273785,-0.665459012833707,-0.628420030362736,-0.110072278021773,-0.379740590623,0.468899650969081,0.104702329268744,0.767958868034538,0.183784883401907,0.381336432918567
"13",213,-1.71068658795811,-0.00932846691382785,-0.00926999042387859,0.251515643269159,-0.369442350506664,0.52674612999788,1.52888235761141,0.0396585836772302,-0.330816729142713,0.441117585535952,-0.616209545829915,0.745200235879017,-0.319587734760328,0.966086049183303,0.193872251118019,-0.64110043394627,1.53113751298156,0.588260650215697,-1.0414335100871,0.109216054790972,-1.0895691989957,-0.117760271352408,0.0497554515681221,0.21209560917786,-0.236369602400532,-0.102851816082528,1.88477274605564,-0.035411910896066,-0.350319423735141,0.349047398835477
"14",214,-0.650519055702264,-0.180484317489131,0.168352533458833,0.50456708266845,-0.0395209392660278,-0.81543859507449,0.0549838731281403,-0.395238067591239,1.12266840835121,-0.00825609529659466,-0.689433344493326,-0.357087867210429,0.267949667569183,0.914020001981704,0.0338621144617828,-0.461756204354843,-0.165348183316783,-0.334416059159964,1.05961014943937,0.0245224256519457,-0.505684323086052,-0.289519185200524,0.225821404012661,-0.0426598415050357,-0.153010486444738,-0.775843248910787,-0.148250452041947,-0.517328447346486,0.509636005940165,-0.232946535589764
"15",215,-0.24879908299063,-0.845523767530046,-0.492960606612843,-0.117197750468635,-0.426120301900538,0.764198819857315,0.387593648145253,0.823288841811332,0.716959370682266,0.673010170124041,0.645086778405774,0.0315187348709481,-0.952548929020833,-0.305200517977506,-0.145285983430404,0.90681675516635,-0.316273976216971,0.859514003033671,0.730309540211541,0.545091580548648,-0.294637157897926,-0.450439028057256,-0.282389792315425,-0.353334349921991,-0.345200082048149,0.212365434942113,-0.321687419977983,0.431617239028112,0.5694843619212,0.22294490397836
"16",216,-0.535755517522888,-0.601128175627433,-0.858534271451863,0.0135852785867811,-0.495458171503851,0.280504842931299,-0.845399449497071,-0.0640246106491581,0.123272476973125,-0.126411685060451,-0.608452258137634,-0.615365851344197,-0.760833011762311,0.153822661223505,-0.457707115005159,0.664971496722057,-0.78481032215179,0.165135088653648,-0.0390944802793157,0.00155044573614977,-0.872989393465741,-0.420806265834715,-0.61843723161842,0.00523021221252766,-0.476750669676587,0.373970730339632,-0.664241295255578,-0.468554625148345,0.0316381116932583,-0.181796769592758
"17",217,-0.501564134317516,-0.331296836002289,1.40246882954254,0.221718659189873,0.197831629603151,0.422733383808469,-0.217501960407753,0.987175128932722,0.437901523861493,0.407577019048733,0.0983451645291022,-1.08063175110596,0.524585695284437,-0.105373142194467,-0.140768508371721,0.202713810323055,-0.134460392410064,1.0148909797203,-0.575201188919875,0.126985802178353,-0.528106986894361,0.241567744354391,0.684123622951431,-0.0153209195403474,0.0955658652177785,0.163693693056868,-0.475597493680168,0.793805469661829,-0.0704207316194234,0.102870234354777
"18",218,-0.319537001741786,0.542760987892119,-0.273052570787239,-0.161960424887611,-0.0529472523811293,0.168804743053245,0.195453172000776,0.37442148392352,-0.0229025759141575,0.178944205765846,-0.166165594122017,0.597130622905991,-0.738691428092394,0.348904264391442,0.0102944662707555,0.720305774218907,-0.161165600202202,0.680168460332906,-0.000192832717233058,0.309778950408094,-0.422067954238792,0.0952567409123906,-0.40228677265521,-0.211213801705709,-0.23507794692183,-0.195229499448401,-0.0276305878698336,0.399298567626066,0.14444578030808,0.0802210651539779
"19",220,-0.542088326069711,0.229856735213617,0.0209500468827829,-0.497305525017432,-0.197146767247686,0.0894745891721193,0.265097195750742,0.344270491503744,-0.220548817018059,0.119573364852137,-0.490324751107813,-0.0641397725146513,-0.169415622076053,-0.270792553950811,-0.248668174912332,0.151787962024962,0.111877020498258,0.171507200310902,0.348712155698339,0.195971084633115,-0.555645188584898,0.0836100220534183,-0.0186539379148875,-0.502993433158939,-0.248420634401327,-0.0838036443615502,-0.0682161751603943,0.230184226082436,0.153352727301718,0.0578792834655525
"20",221,-0.205178228396333,-0.0126265209106052,-0.48183568319895,0.451310117457424,-0.062082578762116,-0.954230815245471,0.604821672576614,0.0362109603651209,0.523284003510613,0.0525214553017193,-0.202789983508126,0.143974945102502,-0.014758871119693,-0.125770862426661,-0.0498361929879943,-0.377264721954739,0.312785327564432,0.0452900589692747,1.00768790933277,0.247124643477936,-0.28783208240143,0.28146316969862,0.137868993327496,0.0511657567676797,0.0456664593480914,-1.00102244804524,-0.00399809081634827,-0.207543557358612,0.514214314951082,-0.17458744531728
"21",222,-0.728269722742377,0.809311235027845,0.0597843991722227,0.13839275557508,0.0698046667581925,0.267417705053156,-0.201539721891173,0.0892325568224706,0.221040466095416,0.0940377515199672,-0.487384986262423,0.240414686730918,-0.117094775484889,-0.682649793392534,-0.261678717102232,0.244106359822879,0.689107886920707,0.59238638303909,0.227595079468696,0.438298927312843,-0.77432179465891,0.10059249150639,0.174908882750257,-0.133306305666503,-0.158031681517192,0.244985489003095,-0.037774046026556,0.155437272842062,-0.241392690072134,0.0303140064366168
"22",223,0.609624422787507,-0.754949775932276,0.260238371613644,-0.568561399563217,-0.113412095273585,-0.536401455956941,0.445802350620776,-0.540325524919498,0.0134129097272799,-0.154377930132096,0.731048722685642,-1.28968097912405,-0.236520901717887,-0.26935325668316,-0.266126603709863,0.313230621782453,1.19043564113484,0.614375221902313,-0.451360089627468,0.416670348798034,0.140441024317579,-0.559934545976964,-0.514419763755401,0.22467114860017,-0.177310534203654,0.365369285855839,0.248758806045372,0.235956847288065,-0.558264374374592,0.072955141203671
"23",224,0.0295202515174091,0.295191534394864,-1.11441205987184,0.953605856452169,0.040976395623151,-0.632490937259521,-0.573694126231236,0.992940032311865,-0.720789916195128,-0.233508736843505,-0.240681422535306,0.763833306671166,-0.768463542837323,0.903489948142603,0.164544572360285,-0.151309676243274,-0.671186818335158,0.782554499282075,-0.865184709349078,-0.226281676161359,-0.230057537386445,0.4694672438415,-0.860226393272587,0.460380888656168,-0.0401089495403409,-0.378320566588604,-0.642598149338894,1.09772730971858,-0.452062516167417,-0.0938134805940833
"24",225,0.759405412784091,0.306538122995863,0.402716009545857,-0.560728051672617,0.226982873413299,0.75705655647978,0.375678344438612,-0.571533950186584,0.605517826335344,0.291679694266788,0.475966065915017,0.848195748162661,0.56530110313639,-0.564299837371497,0.331290769960643,1.01558212037605,-0.0858732375662661,-0.173402190912404,0.394942353120932,0.287812261254577,0.651676462121518,0.0803531154153561,-0.0875448087473468,0.0149371110113254,0.164855469950213,-0.331285811554992,-0.0383875409302443,0.208712850768452,0.636893238892795,0.118983184294003
"25",226,0.37817111660059,-0.105130259718785,0.109924737482815,-0.102758138965462,0.0700518638497893,0.0965973241854735,0.361659391465653,0.447414126633557,-0.709644488808323,0.0490065883690903,0.555457015899706,0.40525619581712,0.194839864531208,0.194176144944283,0.337432305298079,0.0495340243840912,-0.429343019836752,0.357117491330172,-0.576259573567555,-0.149737769422511,-0.0315761872873615,0.158524611713473,0.447484280978059,0.507549996428406,0.270495675458144,-0.393727800931108,-0.374343708243456,0.0593265872869228,-0.29298457729388,-0.25043237479538
"26",227,0.291846133471468,0.25078468417492,-0.463257640262269,0.297614225550848,0.0942468507337417,0.470354013561685,0.171439179884034,0.169567799842333,0.119057541522173,0.232604633702556,0.459913801515434,0.133670139941547,0.273989928395429,0.717925035997822,0.396374726462558,0.914419793799483,0.0496921356048306,0.490099838525658,0.138397205735276,0.398152243416312,-0.206011821995901,0.358601225533496,-0.170338801427469,-0.110268799170884,-0.0320045492651896,0.305146774306854,0.26733309536911,-0.158432225029708,0.33976147484509,0.188452279872837
"27",228,-0.0213366331348833,-0.358324677104755,-0.857061637504445,-0.190088629011452,-0.356702894188884,-0.263556668649721,0.419302245704005,0.589163740277841,0.655560259020044,0.350117394088042,0.0495956431999431,-0.600744282967112,-0.682584083313989,-0.0970662617663719,-0.332699746211882,-0.155190175559489,0.37301540333125,0.0500911910473642,0.201739422031586,0.117413960212678,-0.392538164765121,-0.752539962113042,-0.787874417753468,-0.0164362818093884,-0.487347206610254,0.11182974390669,0.0531884415403863,0.484730817464277,0.283461901488641,0.233302726099999
"28",229,0.0797048825514624,-0.0995701312202142,0.221491532581867,0.849075450094241,0.262675433501839,0.06821328573184,0.322347502432089,0.820573577655168,0.161176777448248,0.343077785816836,0.61301649531531,0.547069206702906,0.72129593981127,0.849078324695784,0.682614991631318,0.339916562825174,0.0748866082161037,0.482478971208854,0.274173948712485,0.292864022740654,0.302279038290251,0.0671652180557508,0.209726381616229,0.106567724506056,0.171434590617072,0.426941033131917,0.258373132578512,0.438977685811611,0.0202575322673129,0.286137345947338
"29",231,-0.491772309469623,-0.64139678687973,-0.930409403711617,-0.0219213563888928,-0.521374964112466,-0.137434788393171,-0.364733627824618,0.126726152546754,0.0503582590245434,-0.0812710011616229,-0.945370316543958,-0.6751068607174,-1.35371963624646,0.224779424810087,-0.687354347174433,0.148255338113846,-0.846762244210739,0.976280321563969,0.200973296096751,0.119686677890957,-0.145622031165606,-0.390446563939673,-0.629497513604572,0.357126798477858,-0.202109827557998,-0.342490630580852,-0.364605990625894,-0.0387723900458395,0.256524828105483,-0.122336045786776
"30",232,0.0708481737451184,-0.54229491831244,0.0343282444628214,0.243176997096129,-0.0484853757520927,-0.591449763910006,0.562041572006986,-0.672386756980017,0.275480687184701,-0.106578565424584,0.334603801797248,0.605781932687596,0.664877283449285,-0.538013764517726,0.266812313354101,-0.340146364136395,-0.151899460448099,-0.882657362596217,0.563467082665154,-0.202809026128889,0.569225032453992,-0.445180327407416,-0.133640879916649,-0.228480752982672,-0.0595192319631862,-0.774381911036738,0.741372574801617,-0.449338712574476,0.466575587146782,-0.00394311541570368
"31",233,-0.416897142317337,-0.13258504827832,0.811117113293908,-0.500756835549885,-0.0597804782129085,0.783454461681037,-0.132357530582016,0.442312877407391,0.881660919486408,0.493767681998205,-0.391003283821548,-0.770626815130786,1.19684435149905,-0.796422856694008,-0.190302151036824,0.767204783580763,0.296074045314478,0.0116883571876448,0.842253459381935,0.479305161366205,-0.327392629477956,-0.64522137787032,0.869113698385281,-0.262250668349705,-0.0914377443281748,0.261248963636861,0.498544909433333,0.311102807393577,0.631562413874666,0.425614773584609
"32",234,0.492373723144451,-0.488287307402855,-0.203527330488571,-0.0900892344891059,-0.0723825373090203,0.505629892717661,-1.21660057737515,-0.310006913902149,-0.215589745127036,-0.309141835921668,-0.23615879013253,0.0290959100012839,0.113140252468958,0.969810003772521,0.218971844027558,0.132708885093668,-0.0919984668365396,-1.02429908931765,0.770736675695974,-0.0532129988411359,0.0922535466479038,0.169309485678489,-0.524096342750964,0.388610978038409,0.0315194169034593,0.186051448743508,-0.51923382346296,0.21695953686286,0.157060927925919,0.0102095225173315
"33",235,-0.372325784938379,0.141462426227883,0.53627340560925,0.395257356635284,0.17516685088351,0.700102310882596,0.231698694085509,-0.320923759284052,0.656007712097701,0.316721239445438,-0.115271692423923,0.132504792376315,0.73543960683205,0.571061410228808,0.330933529253312,0.0721720617352679,-0.0296141275981405,0.0417222663746005,1.06083903347983,0.286279808497889,-0.377911473934444,-0.319592839409066,0.614925241351177,0.23159322857271,0.0372535391450945,0.433361090212571,0.546208603329091,-0.432977368872374,-0.124744948014152,0.105461844163784
"34",236,0.0366889679897277,-0.382663995509556,-0.451210805568892,1.02004216642954,0.0557140833352038,0.362638577779721,0.812918216433708,-0.951786641724751,1.02265248703316,0.31160565988046,-0.236274885786415,-0.218638220353816,0.297717008071129,1.06917424719182,0.227994537280679,-0.123597324554797,0.520177410221984,-0.808751635523505,0.831084406838817,0.104728214245625,-0.224436115943299,-0.993672012390102,0.036973526802715,0.735894092998566,-0.11131012713303,0.108475045016771,-0.0890561193425394,-0.553371348305797,0.917954841877783,0.0960006048115542
"35",237,-0.0908613485590354,-0.306658082035734,-0.18330561059347,0.32382206201373,-0.0642507447936273,-0.0972262880901788,0.305686494620498,-0.238401062838206,0.635456090185955,0.151378808469517,0.366044652004255,-0.135946931626119,-0.143551004641008,0.0141972193746323,0.0251859837779401,0.548648446388461,0.994525520940857,-0.429142874874233,0.795735784311004,0.477441719191522,-0.277143593926703,-0.160709621949297,-0.200484440641179,-0.284417741990604,-0.230688849626946,-0.497291964740552,-0.468243845551493,0.280803075753014,0.117072738234762,-0.141914999076067
"36",238,0.567058122029155,-0.449540486667476,-0.370242733123726,0.643143159267208,0.0976045153762903,0.543874682641021,0.0418077364893692,-1.20079900042085,-0.07384471133116,-0.172240323155404,0.426963697533274,-1.01801181322105,-0.563515578556309,0.621390079090975,-0.133293403788278,0.727240718917487,-1.17567908499638,-0.771558908637049,-0.713917314130403,-0.483478647211586,0.381373136038013,-0.673846684782315,-1.11140227353943,0.313237831951654,-0.272659497583019,0.644502701708397,-0.536180413755343,-0.232712590102455,0.618352593893514,0.123490572936028
"37",239,0.645261718231767,-0.0922505959842737,0.248293006282841,0.393971323831741,0.298818863090519,-0.718125859656656,-0.0706509666150414,-0.370029228895564,-0.775513239638955,-0.483579823701554,0.256683503291438,0.775224065437126,0.301577155901163,0.611054665446342,0.486134847519017,-0.508746738476957,-0.0196388134551135,-0.440762979051083,-0.604505447747722,-0.393413494682719,0.382131562602635,0.476200347357242,0.144934056161747,0.262605540774627,0.316467876724063,-0.119752025299457,-0.399362610261032,-0.0763715463267134,-0.571227699937557,-0.29167847045619
"38",240,0.231456569912166,-0.151253892343705,-0.348759594740625,0.116511258430688,-0.0380114146853692,0.306941334862078,-0.00635202039268787,-0.31610757187875,0.408015336108443,0.0981242696747707,0.325624031019658,0.525381734173108,0.680328815296854,0.521409616760129,0.513186049312437,-0.335864944309513,0.742527046799483,0.23751746661808,-0.759944505357776,-0.0289412340624315,-0.285764587400024,-0.343306510258202,-0.572000927205529,0.088075636771309,-0.278249097023112,0.0119272327704142,-0.433863669704477,0.0979048589385365,0.244623837881117,-0.0198519350286023
